ano_de_exercicio;unidade_orcamentaria_nome;classificacao_receita_formatado;origem_receita_codigo;origem_receita_descricao;unnamed_5;categoria_receita_codigo;categoria_receita_descricao;especie_receita_codigo;especie_receita_descricao;unnamed_10;tipo_receita_codigo;tipo_receita_descricao;unnamed_13;item_receita_codigo;item_receita_descricao;unnamed_16;subitem_receita_codigo;subitem_receita_descricao;unnamed_19;nivel_1_desdobramento_codigo;nivel_1_desdobramento_descricao;unnamed_22;nivel_2_desdobramento_codigo;nivel_2_desdobramento_descricao;unnamed_25;nivel_3_desdobramento_codigo;nivel_3_desdobramento_descricao;unnamed_28;valor_previsto_inicial;valor_previsto_atualizado;valor_contabilizado
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;1611.01.0.1.99.001;6;RECEITA DE SERVICOS;;1;RECEITAS CORRENTES;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;1;SERVICOS ADM. COMERC. GER. - PRINCIPAL;;99;SERVICOS ADM. COMERC. GER. - PRINC. - DEMAIS;;1;SERVICOS ADM. COMERC. GER. - PRINC. - DEMAIS - SERVICOS ADMINISTRATIVOS;;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;0;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;0;0;53600,21
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;1611.02.0.1.01.000;6;RECEITA DE SERVICOS;;1;RECEITAS CORRENTES;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;1;INSCRICAO CONCURSOS PROCESSOS SELETIVOS - PRINCIPAL;;1;INSCRICAO CONCURSOS PROCESSOS SELETIVOS - PRINC.;;0;INSCRICAO CONCURSOS PROCESSOS SELETIVOS - PRINC.;;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;2;INSCRICAO EM CONCURSOS E PROCESSOS SELETIVOS;;0;INSCRICAO EM CONCURSOS E PROCESSOS SELETIVOS;;0;0;7852865,0
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;1717.99.0.1.20.002;7;TRANSFERENCIAS CORRENTES;;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;;1;OUTRAS TRANSF. CONVENIOS UNIAO ENTIDADES - PRINCIPAL;;20;OUTRAS TRANSF. CONVENIOS UNIAO ENTIDADES - PRINC. - SEGURANCA PUBLICA;;2;SEGURANCA PUBLICA - CENTRAIS DE ABASTECIMENTO DE MINAS GERAIS - CEASAMINAS;;7;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;0;1704863,44
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;1717.99.0.1.20.003;7;TRANSFERENCIAS CORRENTES;;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;;1;OUTRAS TRANSF. CONVENIOS UNIAO ENTIDADES - PRINCIPAL;;20;OUTRAS TRANSF. CONVENIOS UNIAO ENTIDADES - PRINC. - SEGURANCA PUBLICA;;3;SEGURANCA PUBLICA - DEPARTAMENTO DE POLICIA RODOVIARIA FEDERAL - PRF;;7;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;0;17221561,89
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;1717.99.0.1.20.004;7;TRANSFERENCIAS CORRENTES;;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;;1;OUTRAS TRANSF. CONVENIOS UNIAO ENTIDADES - PRINCIPAL;;20;OUTRAS TRANSF. CONVENIOS UNIAO ENTIDADES - PRINC. - SEGURANCA PUBLICA;;4;SEGURANCA PUBLICA - TRIBUNAL REGIONAL ELEITORAL DE MINAS GERAIS - TREMG;;7;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;0;2600000,0
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;1717.99.0.1.20.014;7;TRANSFERENCIAS CORRENTES;;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;;1;OUTRAS TRANSF. CONVENIOS UNIAO ENTIDADES - PRINCIPAL;;20;OUTRAS TRANSF. CONVENIOS UNIAO ENTIDADES - PRINC. - SEGURANCA PUBLICA;;14;SEGURANCA PUBLICA - INSTITUTO NACIONAL DE ESTUDOS E PESQUISAS EDUCACIONAIS ANISIO TEIXEIRA - INEP;;7;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;0;3038681,91
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;1717.99.0.1.20.016;7;TRANSFERENCIAS CORRENTES;;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;;1;OUTRAS TRANSF. CONVENIOS UNIAO ENTIDADES - PRINCIPAL;;20;OUTRAS TRANSF. CONVENIOS UNIAO ENTIDADES - PRINC. - SEGURANCA PUBLICA;;16;SEGURANCA PUBLICA - PROCURADORIA REGIONAL DO TRABALHO DA 3 REGIAO - PRT3;;7;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;0;671668,0
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;1724.99.0.1.23.001;7;TRANSFERENCIAS CORRENTES;;1;RECEITAS CORRENTES;2;TRANSFERENCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;;1;OUTRAS TRANSF. CONVENIOS ESTADOS DF ENTIDADES - PRINCIPAL;;23;OUTRAS TRANSF. CONVENIOS ESTADOS DF ENTIDADES - PRINC. - SEGURANCA PUBLICA;;1;SEGURANCA PUBLICA - COMPANHIA DE SANEAMENTO DE MINAS GERAIS - COPASA;;4;TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES;;0;0;1776239,07
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;1724.99.0.1.23.006;7;TRANSFERENCIAS CORRENTES;;1;RECEITAS CORRENTES;2;TRANSFERENCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;;1;OUTRAS TRANSF. CONVENIOS ESTADOS DF ENTIDADES - PRINCIPAL;;23;OUTRAS TRANSF. CONVENIOS ESTADOS DF ENTIDADES - PRINC. - SEGURANCA PUBLICA;;6;SEGURANCA PUBLICA - COMPANHIA ENERGETICA DE MINAS GERAIS - CEMIG;;4;TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES;;0;0;90599,2
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;1724.99.0.1.23.007;7;TRANSFERENCIAS CORRENTES;;1;RECEITAS CORRENTES;2;TRANSFERENCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;;1;OUTRAS TRANSF. CONVENIOS ESTADOS DF ENTIDADES - PRINCIPAL;;23;OUTRAS TRANSF. CONVENIOS ESTADOS DF ENTIDADES - PRINC. - SEGURANCA PUBLICA;;7;SEGURANCA PUBLICA - POLICIA MILITAR DO ESTADO DO ACRE - PMAC;;4;TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES;;0;0;4014,0
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;1732.99.0.1.23.001;7;TRANSFERENCIAS CORRENTES;;1;RECEITAS CORRENTES;3;TRANSFERENCIAS DOS MUNICIPIOS E DE SUAS ENTIDADES;;1;OUTRAS TRANSF. CONVENIOS MUNICIPIOS ENTIDADES - PRINCIPAL;;23;OUTRAS TRANSF. CONVENIOS MUNICIPIOS ENTIDADES - PRINC. - SEGURANCA PUBLICA;;1;SEGURANCA PUBLICA - DIVERSOS MUNICIPIOS;;2;TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES;;0;0;11013836,8
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;1741.99.0.1.50.999;7;TRANSFERENCIAS CORRENTES;;1;RECEITAS CORRENTES;4;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;;1;OUTRAS TRANSF. INSTIT. PRIVADAS - PRINCIPAL;;50;OUTRAS TRANSF. INSTIT. PRIVADAS - PRINC. - DEMAIS - SEGURANCA PUBLICA;;999;SEGURANCA PUBLICA - OUTROS;;1;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;;99;OUTRAS TRANSFERENCIAS DE INSTITUICOES PRIVADAS;;0;OUTRAS TRANSFERENCIAS DE INSTITUICOES PRIVADAS;;0;0;403921,26
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;1911.09.0.1.99.000;9;OUTRAS RECEITAS CORRENTES;;1;RECEITAS CORRENTES;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;;1;MULTAS JUROS PREVISTOS CONTRATOS - PRINCIPAL;;99;MULTAS JUROS PREVISTOS CONTRATOS - PRINC. - DEMAIS;;0;MULTAS JUROS PREVISTOS CONTRATOS - PRINC. - DEMAIS;;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;;9;MULTAS E JUROS PREVISTOS EM CONTRATOS;;0;MULTAS E JUROS PREVISTOS EM CONTRATOS;;0;0;27556,54
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;1922.99.0.1.99.000;9;OUTRAS RECEITAS CORRENTES;;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;;1;OUTRAS RESTITUICOES - PRINCIPAL;;99;OUTRAS RESTITUICOES - PRINC. - DEMAIS;;0;OUTRAS RESTITUICOES - PRINC. - DEMAIS;;2;RESTITUICOES;;99;OUTRAS RESTITUICOES;;0;OUTRAS RESTITUICOES;;0;0;23989,56
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;1999.99.2.1.99.000;9;OUTRAS RECEITAS CORRENTES;;1;RECEITAS CORRENTES;9;DEMAIS RECEITAS CORRENTES;;1;OUTRAS REC. - PRIMARIAS - PRINCIPAL;;99;OUTRAS REC. - PRIMARIAS - PRINC. - DEMAIS;;0;OUTRAS REC. - PRIMARIAS - PRINC. - DEMAIS;;9;OUTRAS RECEITAS CORRENTES;;99;OUTRAS RECEITAS;;2;OUTRAS RECEITAS NAO ARRECADADAS E NAO PROJETADAS PELA RFB - PRIMARIAS;;0;0;90689,0
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2414.99.0.1.20.001;4;TRANSFERENCIAS DE CAPITAL;;2;RECEITAS DE CAPITAL;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;;1;OUTRAS TRANSF. CONVENIOS UNIAO - PRINCIPAL;;20;OUTRAS TRANSF. CONVENIOS UNIAO - PRINC. - SEGURANCA PUBLICA;;1;SEGURANCA PUBLICA - CENTRAIS DE ABASTECIMENTO DE MINAS GERAIS - CEASAMINAS;;4;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES ;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;0;87959,14
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2414.99.0.1.20.002;4;TRANSFERENCIAS DE CAPITAL;;2;RECEITAS DE CAPITAL;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;;1;OUTRAS TRANSF. CONVENIOS UNIAO - PRINCIPAL;;20;OUTRAS TRANSF. CONVENIOS UNIAO - PRINC. - SEGURANCA PUBLICA;;2;SEGURANCA PUBLICA - DEPARTAMENTO DE POLICIA RODOVIARIA FEDERAL - PRF;;4;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES ;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;0;13235542,89
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2414.99.0.1.20.004;4;TRANSFERENCIAS DE CAPITAL;;2;RECEITAS DE CAPITAL;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;;1;OUTRAS TRANSF. CONVENIOS UNIAO - PRINCIPAL;;20;OUTRAS TRANSF. CONVENIOS UNIAO - PRINC. - SEGURANCA PUBLICA;;4;SEGURANCA PUBLICA - MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;4;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES ;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;0;48002125,84
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2414.99.0.1.20.005;4;TRANSFERENCIAS DE CAPITAL;;2;RECEITAS DE CAPITAL;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;;1;OUTRAS TRANSF. CONVENIOS UNIAO - PRINCIPAL;;20;OUTRAS TRANSF. CONVENIOS UNIAO - PRINC. - SEGURANCA PUBLICA;;5;SEGURANCA PUBLICA - BANCO CENTRAL DO BRASIL - BCB;;4;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES ;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;0;17665,03
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2414.99.0.1.20.018;4;TRANSFERENCIAS DE CAPITAL;;2;RECEITAS DE CAPITAL;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;;1;OUTRAS TRANSF. CONVENIOS UNIAO - PRINCIPAL;;20;OUTRAS TRANSF. CONVENIOS UNIAO - PRINC. - SEGURANCA PUBLICA;;18;SEGURANCA PUBLICA - PROCURADORIA REGIONAL DO TRABALHO DA 3 REGIAO - PRT3;;4;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES ;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;;0;0;2975868,62
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2419.51.0.1.01.000;4;TRANSFERENCIAS DE CAPITAL;;2;RECEITAS DE CAPITAL;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;;1;TRANSF. ESPECIAL UNIAO - PRINCIPAL;;1;TRANSF. ESPECIAL UNIAO - PRINC. - EMENDAS PARLAMENTARES INDIVIDUAIS;;0;TRANSF. ESPECIAL UNIAO - PRINC. - EMENDAS PARLAMENTARES INDIVIDUAIS;;9;OUTRAS TRANSFERENCIAS DE RECURSOS DA UNIAO E DE SUAS ENTIDADES;;51;TRANSFERENCIA ESPECIAL DA UNIAO;;0;TRANSFERENCIA ESPECIAL DA UNIAO;;0;0;3872178,0
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2422.99.0.1.20.002;4;TRANSFERENCIAS DE CAPITAL;;2;RECEITAS DE CAPITAL;2;TRANSFERENCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;;1;OUTRAS TRANSF. CONVENIO ESTADOS DF ENTIDADES - PRINCIPAL;;20;OUTRAS TRANSF. CONVENIOS ESTADOS DF ENTIDADES - PRINC. - SEGURANCA PUBLICA;;2;SEGURANCA PUBLICA - COMPANHIA DE SANEAMENTO DE MINAS GERAIS - COPASA;;2;TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES ;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES;;0;0;2421323,61
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2422.99.0.1.20.006;4;TRANSFERENCIAS DE CAPITAL;;2;RECEITAS DE CAPITAL;2;TRANSFERENCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;;1;OUTRAS TRANSF. CONVENIO ESTADOS DF ENTIDADES - PRINCIPAL;;20;OUTRAS TRANSF. CONVENIOS ESTADOS DF ENTIDADES - PRINC. - SEGURANCA PUBLICA;;6;SEGURANCA PUBLICA - COMPANHIA ENERGETICA DE MINAS GERAIS - CEMIG;;2;TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES ;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES;;0;0;63796,0
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2422.99.0.1.20.007;4;TRANSFERENCIAS DE CAPITAL;;2;RECEITAS DE CAPITAL;2;TRANSFERENCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;;1;OUTRAS TRANSF. CONVENIO ESTADOS DF ENTIDADES - PRINCIPAL;;20;OUTRAS TRANSF. CONVENIOS ESTADOS DF ENTIDADES - PRINC. - SEGURANCA PUBLICA;;7;SEGURANCA PUBLICA - POLICIA MILITAR DO ESTADO DO ACRE - PMAC;;2;TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES ;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DF E DE SUAS ENTIDADES;;0;0;225986,0
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2432.99.0.1.22.001;4;TRANSFERENCIAS DE CAPITAL;;2;RECEITAS DE CAPITAL;3;TRANSFERENCIAS DOS MUNICIPIOS E DE SUAS ENTIDADES;;1;OUTRAS TRANSF. CONVENIOS MUNICIPIOS ENTIDADES - PRINCIPAL;;22;OUTRAS TRANSF. CONVENIOS MUNICIPIOS ENTIDADES - PRINC. - SEGURANCA PUBLICA;;1;SEGURANCA PUBLICA - DIVERSOS MUNICIPIOS;;2;TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES;;99;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES;;0;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES;;0;0;11366620,86
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2441.99.0.1.23.999;4;TRANSFERENCIAS DE CAPITAL;;2;RECEITAS DE CAPITAL;4;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;;1;OUTRAS TRANSF. INSTIT. PRIVADAS - PRINCIPAL;;23;OUTRAS TRANSF. INSTIT. PRIVADAS - PRINC. - CONVENIOS - SEGURANCA PUBLICA;;999;SEGURANCA PUBLICA - OUTROS;;1;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;;99;OUTRAS TRANSFERENCIAS DE INSTITUICOES PRIVADAS;;0;OUTRAS TRANSFERENCIAS DE INSTITUICOES PRIVADAS;;0;0;333126,0
2024;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;2441.99.0.1.50.999;4;TRANSFERENCIAS DE CAPITAL;;2;RECEITAS DE CAPITAL;4;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;;1;OUTRAS TRANSF. INSTIT. PRIVADAS - PRINCIPAL;;50;OUTRAS TRANSF. INSTITUICOES PRIVADAS - SEGURANCA PUBLICA;;999;SEGURANCA PUBLICA - OUTROS;;1;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;;99;OUTRAS TRANSFERENCIAS DE INSTITUICOES PRIVADAS;;0;OUTRAS TRANSFERENCIAS DE INSTITUICOES PRIVADAS;;0;0;3651741,63
2024;PROCURADORIA GERAL DE JUSTICA;1311.01.1.1.01.000;3;RECEITA PATRIMONIAL;;1;RECEITAS CORRENTES;1;EXPLORACAO DO PATRIMONIO IMOBILIARIO DO ESTADO;;1;ALUGUEIS ARRENDAMENTOS - PRINCIPAL;;1;ALUGUEIS ARRENDAMENTOS - PRINC. - ALUGUEIS;;0;ALUGUEIS ARRENDAMENTOS - PRINC. - ALUGUEIS;;1;EXPLORACAO DO PATRIMONIO IMOBILIARIO DO ESTADO;;1;ALUGUEIS, ARRENDAMENTOS, FOROS, LAUDEMIOS, TARIFAS DE OCUPACAO;;1;ALUGUEIS E ARRENDAMENTOS;;0;0;0,0
2024;PROCURADORIA GERAL DE JUSTICA;1311.01.1.1.02.000;3;RECEITA PATRIMONIAL;;1;RECEITAS CORRENTES;1;EXPLORACAO DO PATRIMONIO IMOBILIARIO DO ESTADO;;1;ALUGUEIS ARRENDAMENTOS - PRINCIPAL;;2;ALUGUEIS ARRENDAMENTOS - PRINC. - ARRENDAMENTOS;;0;ALUGUEIS ARRENDAMENTOS - PRINC. - ARRENDAMENTOS;;1;EXPLORACAO DO PATRIMONIO IMOBILIARIO DO ESTADO;;1;ALUGUEIS, ARRENDAMENTOS, FOROS, LAUDEMIOS, TARIFAS DE OCUPACAO;;1;ALUGUEIS E ARRENDAMENTOS;;0;0;11180,0
2024;PROCURADORIA GERAL DE JUSTICA;1321.01.0.1.01.000;3;RECEITA PATRIMONIAL;;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINCIPAL;;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;0;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;1;JUROS E CORRECOES MONETARIAS;;1;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;0;43727701,35
2024;PROCURADORIA GERAL DE JUSTICA;1611.02.0.1.01.000;6;RECEITA DE SERVICOS;;1;RECEITAS CORRENTES;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;1;INSCRICAO CONCURSOS PROCESSOS SELETIVOS - PRINCIPAL;;1;INSCRICAO CONCURSOS PROCESSOS SELETIVOS - PRINC.;;0;INSCRICAO CONCURSOS PROCESSOS SELETIVOS - PRINC.;;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;2;INSCRICAO EM CONCURSOS E PROCESSOS SELETIVOS;;0;INSCRICAO EM CONCURSOS E PROCESSOS SELETIVOS;;0;0;1283501,01
2024;PROCURADORIA GERAL DE JUSTICA;1741.99.0.1.33.999;7;TRANSFERENCIAS CORRENTES;;1;RECEITAS CORRENTES;4;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;;1;OUTRAS TRANSF. INSTIT. PRIVADAS - PRINCIPAL;;33;OUTRAS TRANSF. INSTIT. PRIVADAS - PRINC. - DEMAIS - ACOES ESSENCIAIS A JUSTICA;;999;ACOES ESSENCIAIS JUSTICA - OUTROS;;1;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;;99;OUTRAS TRANSFERENCIAS DE INSTITUICOES PRIVADAS;;0;OUTRAS TRANSFERENCIAS DE INSTITUICOES PRIVADAS;;0;0;5680419,6
2024;PROCURADORIA GERAL DE JUSTICA;1911.09.0.1.99.000;9;OUTRAS RECEITAS CORRENTES;;1;RECEITAS CORRENTES;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;;1;MULTAS JUROS PREVISTOS CONTRATOS - PRINCIPAL;;99;MULTAS JUROS PREVISTOS CONTRATOS - PRINC. - DEMAIS;;0;MULTAS JUROS PREVISTOS CONTRATOS - PRINC. - DEMAIS;;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;;9;MULTAS E JUROS PREVISTOS EM CONTRATOS;;0;MULTAS E JUROS PREVISTOS EM CONTRATOS;;0;0;17534,01
2024;PROCURADORIA GERAL DE JUSTICA;1922.99.0.1.99.000;9;OUTRAS RECEITAS CORRENTES;;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;;1;OUTRAS RESTITUICOES - PRINCIPAL;;99;OUTRAS RESTITUICOES - PRINC. - DEMAIS;;0;OUTRAS RESTITUICOES - PRINC. - DEMAIS;;2;RESTITUICOES;;99;OUTRAS RESTITUICOES;;0;OUTRAS RESTITUICOES;;0;0;155328,27
2024;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;1321.01.0.1.01.000;3;RECEITA PATRIMONIAL;;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINCIPAL;;1;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;0;REMUNERACAO DEPOSITOS BANCARIOS - PRINC.;;1;JUROS E CORRECOES MONETARIAS;;1;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;REMUNERACAO DE DEPOSITOS BANCARIOS;;0;0;1210170,05
