ano_de_exercicio;unidade_orcamentaria_codigo;unidade_orcamentaria_nome;fonte_recurso_codigo;fonte_recurso_descricao;classificacao_receita_formatado;origem_receita_codigo;origem_receita_descricao;categoria_receita_codigo;categoria_receita_descricao;especie_receita_codigo;especie_receita_descricao;tipo_receita_codigo;tipo_receita_descricao;item_receita_codigo;item_receita_descricao;subitem_receita_codigo;subitem_receita_descricao;nivel_1_desdobramento_codigo;nivel_1_desdobramento_descricao;nivel_2_desdobramento_codigo;nivel_2_desdobramento_descricao;nivel_3_desdobramento_codigo;nivel_3_desdobramento_descricao;valor_previsto_inicial;valor_previsto_atualizado;valor_contabilizado
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;24;CONVENIOS, ACORDOS E AJUSTES PROVENIENTES DA UNIAO E SUAS ENTIDADES;1718.10.2.1.02.000;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;TRANSFERENCIAS DE CONVENIOS DA UNIAO DESTINADAS A PROGRAMAS DE EDUCACAO - PRINCIPAL;2;INSTITUTO NACIONAL DE ESTUDOS E PESQUISAS EDUCACIONAIS ANISIO TEIXEIRA;0;INSTITUTO NACIONAL DE ESTUDOS E PESQUISAS EDUCACIONAIS ANISIO TEIXEIRA;8;TRANSFERENCIAS DA UNIAO - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS;10;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;2;TRANSFERENCIAS DE CONVENIOS DA UNIAO DESTINADAS A PROGRAMAS DE EDUCACAO;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;24;CONVENIOS, ACORDOS E AJUSTES PROVENIENTES DA UNIAO E SUAS ENTIDADES;1718.10.9.1.20.002;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL;20;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL - SEGURANCA PUBLICA;2;CENTRAIS DE ABASTECIMENTO DE MINAS GERAIS/POLICIA MILITAR DO ESTADO DE MINAS GERAIS;8;TRANSFERENCIAS DA UNIAO - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS;10;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;9;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;24;CONVENIOS, ACORDOS E AJUSTES PROVENIENTES DA UNIAO E SUAS ENTIDADES;1718.10.9.1.20.004;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL;20;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL - SEGURANCA PUBLICA;4;TRIBUNAL REGIONAL ELEITORAL DE MINAS GERAIS/POLICIA MILITAR DO ESTADO DE MINAS GERAIS;8;TRANSFERENCIAS DA UNIAO - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS;10;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;9;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;24;CONVENIOS, ACORDOS E AJUSTES PROVENIENTES DA UNIAO E SUAS ENTIDADES;1718.10.9.1.20.005;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL;20;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL - SEGURANCA PUBLICA;5;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA/POLICIA CIVIL DO ESTADO DE MINAS GERAIS;8;TRANSFERENCIAS DA UNIAO - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS;10;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;9;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;24;CONVENIOS, ACORDOS E AJUSTES PROVENIENTES DA UNIAO E SUAS ENTIDADES;1718.10.9.1.20.006;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL;20;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL - SEGURANCA PUBLICA;6;BANCO CENTRAL DO BRASIL/POLICIA MILITAR DO ESTADO DE MINAS GERAIS;8;TRANSFERENCIAS DA UNIAO - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS;10;TRANSFERENCIAS DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;9;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;24;CONVENIOS, ACORDOS E AJUSTES PROVENIENTES DA UNIAO E SUAS ENTIDADES;2418.10.9.1.20.001;4;TRANSFERENCIAS DE CAPITAL;2;RECEITAS DE CAPITAL;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL;20;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL - SEGURANCA PUBLICA;1;CENTRAIS DE ABASTECIMENTO DE MINAS GERAIS/POLICIA MILITAR DO ESTADO DE MINAS GERAIS;8;TRANSFERENCIAS DA UNIAO - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS;10;TRANSFERENCIA DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;9;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;24;CONVENIOS, ACORDOS E AJUSTES PROVENIENTES DA UNIAO E SUAS ENTIDADES;2418.10.9.1.20.004;4;TRANSFERENCIAS DE CAPITAL;2;RECEITAS DE CAPITAL;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL;20;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL - SEGURANCA PUBLICA;4;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA/POLICIA CIVIL DO ESTADO DE MINAS GERAIS;8;TRANSFERENCIAS DA UNIAO - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS;10;TRANSFERENCIA DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;9;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;24;CONVENIOS, ACORDOS E AJUSTES PROVENIENTES DA UNIAO E SUAS ENTIDADES;2418.10.9.1.20.008;4;TRANSFERENCIAS DE CAPITAL;2;RECEITAS DE CAPITAL;1;TRANSFERENCIAS DA UNIAO E DE SUAS ENTIDADES;1;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL;20;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO - PRINCIPAL - SEGURANCA PUBLICA;8;BANCO CENTRAL DO BRASIL/POLICIA MILITAR DO ESTADO DE MINAS GERAIS;8;TRANSFERENCIAS DA UNIAO - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS;10;TRANSFERENCIA DE CONVENIOS DA UNIAO E DE SUAS ENTIDADES;9;OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;1321.00.1.1.01.000;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;1;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;1;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;0;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;1;JUROS E CORRECOES MONETARIAS;0;JUROS E CORRECOES MONETARIAS;1;REMUNERACAO DE DEPOSITOS BANCARIOS;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;1740.00.1.1.99.000;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;4;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;1;TRANSFERENCIAS DE INSTITUICOES PRIVADAS - PRINCIPAL;99;TRANSFERENCIAS DE INSTITUICOES PRIVADAS - PRINCIPAL - DEMAIS;0;TRANSFERENCIAS DE INSTITUICOES PRIVADAS - PRINCIPAL - DEMAIS;0;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;0;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;1;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;1770.00.1.1.99.000;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;7;TRANSFERENCIAS DE PESSOAS FISICAS;1;TRANSFERENCIAS DE PESSOAS FISICAS - PRINCIPAL;99;TRANSFERENCIAS DE PESSOAS FISICAS - PRINCIPAL - DEMAIS;0;TRANSFERENCIAS DE PESSOAS FISICAS - PRINCIPAL - DEMAIS;0;TRANSFERENCIAS DE PESSOAS FISICAS;0;TRANSFERENCIAS DE PESSOAS FISICAS;1;TRANSFERENCIAS DE PESSOAS FISICAS;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;2440.00.1.1.99.000;4;TRANSFERENCIAS DE CAPITAL;2;RECEITAS DE CAPITAL;4;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;1;TRANSFERENCIAS DE INSTITUICOES PRIVADAS - PRINCIPAL;99;TRANSFERENCIAS DE INSTITUICOES PRIVADAS - PRINCIPAL - DEMAIS;0;TRANSFERENCIAS DE INSTITUICOES PRIVADAS - PRINCIPAL - DEMAIS;0;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;0;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;1;TRANSFERENCIAS DE INSTITUICOES PRIVADAS;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;2470.00.1.1.01.000;4;TRANSFERENCIAS DE CAPITAL;2;RECEITAS DE CAPITAL;7;TRANSFERENCIAS DE PESSOAS FISICAS;1;TRANSFERENCIAS DE PESSOAS FISICAS - PRINCIPAL;1;TRANSFERENCIAS DE PESSOAS FISICAS - PRINCIPAL;0;TRANSFERENCIAS DE PESSOAS FISICAS - PRINCIPAL;0;TRANSFERENCIAS DE PESSOAS FISICAS;0;TRANSFERENCIAS DE PESSOAS FISICAS;1;TRANSFERENCIAS DE PESSOAS FISICAS;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1310.01.2.1.01.000;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;1;EXPLORACAO DO PATRIMONIO IMOBILIARIO DO ESTADO;1;FOROS, LAUDEMIOS E TARIFAS DE OCUPACAO - PRINCIPAL;1;FOROS, LAUDEMIOS E TARIFAS DE OCUPACAO - PRINCIPAL - TARIFA DE OCUPACAO DE IMOVEIS;0;FOROS, LAUDEMIOS E TARIFAS DE OCUPACAO - PRINCIPAL - TARIFA DE OCUPACAO DE IMOVEIS;0;EXPLORACAO DO PATRIMONIO IMOBILIARIO DO ESTADO;1;ALUGUEIS, ARRENDAMENTOS, FOROS, LAUDEMIOS, TARIFAS DE OCUPACAO;2;FOROS, LAUDEMIOS E TARIFAS DE OCUPACAO;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1310.02.1.1.01.001;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;1;EXPLORACAO DO PATRIMONIO IMOBILIARIO DO ESTADO;1;CONCESSAO, PERMISSAO, AUTORIZACAO OU CESSAO DO DIREITO DE USO DE BENS IMOVEIS PUBLICOS - PRINCIPAL;1;CONCESSAO, PERMISSAO, AUTORIZACAO OU CESSAO DO DIREITO DE USO DE BENS IMOVEIS PUBLICOS - PRINCIPAL;1;CONCESSAO, PERMISSAO, AUTORIZACAO OU CESSAO DO DIREITO DE USO DE BENS IMOVEIS PUBLICOS - PRINCIPAL - CONCESSAO DE DIREITO REAL DE USO DE AREA PUBLICA;0;EXPLORACAO DO PATRIMONIO IMOBILIARIO DO ESTADO;2;CONCESSAO, PERMISSAO, AUTORIZACAO OU CESSAO DO DIREITO DE USO DE BENS IMOVEIS PUBLICOS;1;CONCESSAO, PERMISSAO, AUTORIZACAO OU CESSAO DO DIREITO DE USO DE BENS IMOVEIS PUBLICOS;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1610.01.1.1.99.001;6;RECEITA DE SERVICOS;1;RECEITAS CORRENTES;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL;99;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL - DEMAIS;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL - DEMAIS - SERVICOS ADMINISTRATIVOS;0;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1610.02.1.1.01.000;6;RECEITA DE SERVICOS;1;RECEITAS CORRENTES;1;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;1;INSCRICAO EM CONCURSOS E PROCESSOS SELETIVOS - PRINCIPAL;1;INSCRICAO EM CONCURSOS E PROCESSOS SELETIVOS - PRINCIPAL;0;INSCRICAO EM CONCURSOS E PROCESSOS SELETIVOS - PRINCIPAL;0;SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS;2;INSCRICAO EM CONCURSOS E PROCESSOS SELETIVOS;1;INSCRICAO EM CONCURSOS E PROCESSOS SELETIVOS;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1910.09.1.1.01.000;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;1;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;1;MULTAS E JUROS PREVISTOS EM CONTRATOS - PRINCIPAL;1;MULTAS E JUROS PREVISTOS EM CONTRATOS - PRINCIPAL;0;MULTAS E JUROS PREVISTOS EM CONTRATOS - PRINCIPAL;0;MULTAS ADMINISTRATIVAS, CONTRATUAIS E JUDICIAIS;9;MULTAS E JUROS PREVISTOS EM CONTRATOS;1;MULTAS E JUROS PREVISTOS EM CONTRATOS;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1922.99.1.1.99.000;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;2;INDENIZACOES, RESTITUICOES E RESSARCIMENTOS;1;OUTRAS RESTITUICOES - PRINCIPAL;99;OUTRAS RESTITUICOES - PRINCIPAL - DEMAIS;0;OUTRAS RESTITUICOES - PRINCIPAL - DEMAIS;2;RESTITUICOES;99;OUTRAS RESTITUICOES;1;OUTRAS RESTITUICOES;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;1990.99.1.1.99.000;9;OUTRAS RECEITAS CORRENTES;1;RECEITAS CORRENTES;9;DEMAIS RECEITAS CORRENTES;1;OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL;99;OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL - DEMAIS;0;OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL - DEMAIS;0;DEMAIS RECEITAS CORRENTES;99;OUTRAS RECEITAS;1;OUTRAS RECEITAS - PRIMARIAS;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;70;CONVENIOS COM OS ESTADOS, O DISTRITO FEDERAL, OS MUNICIPIOS, AS INSTITUICOES PRIVADAS E OS ORGANISMO;1321.00.1.1.01.000;3;RECEITA PATRIMONIAL;1;RECEITAS CORRENTES;2;VALORES MOBILIARIOS;1;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;1;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;0;REMUNERACAO DE DEPOSITOS BANCARIOS - PRINCIPAL;1;JUROS E CORRECOES MONETARIAS;0;JUROS E CORRECOES MONETARIAS;1;REMUNERACAO DE DEPOSITOS BANCARIOS;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;70;CONVENIOS COM OS ESTADOS, O DISTRITO FEDERAL, OS MUNICIPIOS, AS INSTITUICOES PRIVADAS E OS ORGANISMO;1728.10.9.1.20.001;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;2;TRANSFERENCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;1;OUTRAS TRANSFERENCIAS DE CONVENIO DOS ESTADOS - PRINCIPAL;20;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS - PRINCIPAL - SEGURANCA PUBLICA;1;COMPANHIA DE SANEAMENTO DO ESTADO DE MINAS GERAIS/POLICIA MILITAR DO ESTADO DE MINAS GERAIS;8;TRANSFERENCIAS DOS ESTADOS - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS;10;TRANSFERENCIA DE CONVENIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;9;OUTRAS TRANSFERENCIAS DE CONVENIO DOS ESTADOS;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;70;CONVENIOS COM OS ESTADOS, O DISTRITO FEDERAL, OS MUNICIPIOS, AS INSTITUICOES PRIVADAS E OS ORGANISMO;1728.10.9.1.20.003;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;2;TRANSFERENCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;1;OUTRAS TRANSFERENCIAS DE CONVENIO DOS ESTADOS - PRINCIPAL;20;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS - PRINCIPAL - SEGURANCA PUBLICA;3;COMPANHIA DE DESENVOLVIMENTO DE MINAS GERAIS/POLICIA MILITAR DO ESTADO DE MINAS GERAIS;8;TRANSFERENCIAS DOS ESTADOS - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS;10;TRANSFERENCIA DE CONVENIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;9;OUTRAS TRANSFERENCIAS DE CONVENIO DOS ESTADOS;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;70;CONVENIOS COM OS ESTADOS, O DISTRITO FEDERAL, OS MUNICIPIOS, AS INSTITUICOES PRIVADAS E OS ORGANISMO;1738.10.9.1.20.001;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;3;TRANSFERENCIAS DOS MUNICIPIOS E DE SUAS ENTIDADES;1;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS - PRINCIPAL;20;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS - PRINCIPAL - SEGURANCA PUBLICA;1;DIVERSOS MUNICIPIOS/CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;8;TRANSFERENCIAS DOS MUNICIPIOS - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS;10;TRANSFERENCIA DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES;9;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;70;CONVENIOS COM OS ESTADOS, O DISTRITO FEDERAL, OS MUNICIPIOS, AS INSTITUICOES PRIVADAS E OS ORGANISMO;1738.10.9.1.20.002;7;TRANSFERENCIAS CORRENTES;1;RECEITAS CORRENTES;3;TRANSFERENCIAS DOS MUNICIPIOS E DE SUAS ENTIDADES;1;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS - PRINCIPAL;20;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS - PRINCIPAL - SEGURANCA PUBLICA;2;DIVERSOS MUNICIPIOS/POLICIA MILITAR DO ESTADO DE MINAS GERAIS;8;TRANSFERENCIAS DOS MUNICIPIOS - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS;10;TRANSFERENCIA DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES;9;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;70;CONVENIOS COM OS ESTADOS, O DISTRITO FEDERAL, OS MUNICIPIOS, AS INSTITUICOES PRIVADAS E OS ORGANISMO;2428.10.9.1.20.002;4;TRANSFERENCIAS DE CAPITAL;2;RECEITAS DE CAPITAL;2;TRANSFERENCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;1;OUTRAS TRANSFERENCIAS DE CONVENIO DOS ESTADOS - PRINCIPAL;20;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS - PRINCIPAL - SEGURANCA PUBLICA;2;COMPANHIA DE SANEAMENTO DO ESTADO DE MINAS GERAIS/POLICIA MILITAR DO ESTADO DE MINAS GERAIS;8;TRANSFERENCIAS DOS ESTADOS, DISTRITO FEDERAL, E DE SUAS ENTIDADES;10;TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;9;OUTRAS TRANSFERENCIAS DE CONVENIO DOS ESTADOS;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;70;CONVENIOS COM OS ESTADOS, O DISTRITO FEDERAL, OS MUNICIPIOS, AS INSTITUICOES PRIVADAS E OS ORGANISMO;2428.10.9.1.20.003;4;TRANSFERENCIAS DE CAPITAL;2;RECEITAS DE CAPITAL;2;TRANSFERENCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;1;OUTRAS TRANSFERENCIAS DE CONVENIO DOS ESTADOS - PRINCIPAL;20;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS - PRINCIPAL - SEGURANCA PUBLICA;3;COMPANHIA DE DESENVOLVIMENTO DE MINAS GERAIS/POLICIA MILITAR DO ESTADO DE MINAS GERAIS;8;TRANSFERENCIAS DOS ESTADOS, DISTRITO FEDERAL, E DE SUAS ENTIDADES;10;TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;9;OUTRAS TRANSFERENCIAS DE CONVENIO DOS ESTADOS;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;70;CONVENIOS COM OS ESTADOS, O DISTRITO FEDERAL, OS MUNICIPIOS, AS INSTITUICOES PRIVADAS E OS ORGANISMO;2428.10.9.1.20.006;4;TRANSFERENCIAS DE CAPITAL;2;RECEITAS DE CAPITAL;2;TRANSFERENCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;1;OUTRAS TRANSFERENCIAS DE CONVENIO DOS ESTADOS - PRINCIPAL;20;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS ESTADOS - PRINCIPAL - SEGURANCA PUBLICA;6;SEGURANCA PUBLICA - COMPANHIA ENERGETICA DE MINAS GERAIS;8;TRANSFERENCIAS DOS ESTADOS, DISTRITO FEDERAL, E DE SUAS ENTIDADES;10;TRANSFERENCIAS DE CONVENIOS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES;9;OUTRAS TRANSFERENCIAS DE CONVENIO DOS ESTADOS;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;70;CONVENIOS COM OS ESTADOS, O DISTRITO FEDERAL, OS MUNICIPIOS, AS INSTITUICOES PRIVADAS E OS ORGANISMO;2438.10.9.1.20.001;4;TRANSFERENCIAS DE CAPITAL;2;RECEITAS DE CAPITAL;3;TRANSFERENCIAS DOS MUNICIPIOS E DE SUAS ENTIDADES;1;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS - PRINCIPAL;20;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS - PRINCIPAL - SEGURANCA PUBLICA;1;DIVERSOS MUNICIPIOS/POLICIA MILITAR DO ESTADO DE MINAS GERAIS;8;TRANSFERENCIAS DOS MUNICIPIOS E DE SUAS ENTIDADES;10;TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES;9;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS;;;
2022;1251;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;70;CONVENIOS COM OS ESTADOS, O DISTRITO FEDERAL, OS MUNICIPIOS, AS INSTITUICOES PRIVADAS E OS ORGANISMO;2438.10.9.1.20.002;4;TRANSFERENCIAS DE CAPITAL;2;RECEITAS DE CAPITAL;3;TRANSFERENCIAS DOS MUNICIPIOS E DE SUAS ENTIDADES;1;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS - PRINCIPAL;20;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS - PRINCIPAL - SEGURANCA PUBLICA;2;DIVERSOS MUNICIPIOS/POLICIA CIVIL DO ESTADO DE MINAS GERAIS;8;TRANSFERENCIAS DOS MUNICIPIOS E DE SUAS ENTIDADES;10;TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES;9;OUTRAS TRANSFERENCIAS DE CONVENIOS DOS MUNICIPIOS;;;
